ID,Project,BAC,rCEAC,BACn,rCEACn,rTEACn,PD,AD,TP,TPn,dTPn,PV,EV,AC,WS,dWS,ddWS,WP,dWP,ddWP,ACn,dACn,TSn,TCn,CVn,SVn,dCVn,dSVn,CPI,SPI,CR,AVn,shift,num,den,I,ES,ESn,dESn,SVtn,dSVtn,SPIt,CRt,ED,cPF,sPF,F1,F2,F3,fCEACn,fTEACn
53,2,484398,494948,1,1.021779611,1.051282051,39,41,31,0.794871795,0.025641026,429042,404205,415260,0.885722072,0.025251962,-0.006011586,0.834448119,0.003331971,-0.004688294,0.857270261,0.003839818,-0.554897935,-1.246675712,-0.022822142,-0.051273952,-0.000507847,-0.021919991,0.973378125,0.942110563,0.917029813,-0.074096095,29,2539,15144,0.167657158,29.16765716,0.747888645,0.00273274,-0.04698315,0.022908286,0.940892166,0.915843852,0.748857114,1.006337215,0.983234284,-0.52705007,0.18418119,0.1758781,1.027349983,1.06282105
54,2,484398,494948,1,1.021779611,1.051282051,39,41,32,0.820512821,0.025641026,440558,405818,417120,0.90949591,0.023773839,-0.001478123,0.837778026,0.003329906,-2.06E-06,0.861110079,0.003839818,-0.674668969,-2.073792249,-0.023332053,-0.071717885,-0.000509911,-0.020443932,0.97290468,0.921145456,0.896186725,-0.095049938,29,4152,15144,0.274167987,29.27416799,0.750619692,0.002731047,-0.069893129,0.022909979,0.91481775,0.89003047,0.755811657,1.009662332,1.080648001,-0.530379977,0.184183254,0.171191871,1.027849923,1.093113902
55,2,484398,494948,1,1.021779611,1.051282051,39,41,33,0.846153846,0.025641026,443392,418281,429742,0.915346471,0.005850561,-0.017923278,0.863506868,0.025728843,0.022398936,0.887167164,0.026057085,-0.543586476,-1.19099555,-0.023660296,-0.051839603,-0.000328242,0.019878282,0.97333051,0.943366141,0.918207047,-0.075499899,30,1471,12232,0.120258339,30.12025834,0.772314316,0.021694624,-0.07383953,0.003946401,0.912735101,0.888392921,0.798232889,1.013971107,1.109967708,-0.55610882,0.161784318,0.14879087,1.027400241,1.095608133
56,2,484398,494948,1,1.021779611,1.051282051,39,41,34,0.871794872,0.025641026,460704,429467,440796,0.951085677,0.035739206,0.029888645,0.886599449,0.023092581,-0.002636262,0.909987242,0.022820078,-0.637321126,-1.757260129,-0.023387793,-0.064486228,0.000272503,-0.012646625,0.974298769,0.932197246,0.908238629,-0.087874021,31,425,11516,0.036905175,31.03690518,0.795818081,0.023503765,-0.07597679,0.002137261,0.912850152,0.889388779,0.812684779,1.014385434,1.137584975,-0.579201401,0.16442058,0.173826069,1.02637921,1.095470048
57,2,484398,494948,1,1.021779611,1.051282051,39,41,35,0.897435897,0.025641026,464264,445093,456062,0.958435006,0.007349328,-0.028389878,0.918858046,0.032258597,0.009166016,0.941502649,0.031515407,-0.427833707,-0.747743641,-0.022644602,-0.039576959,0.000743191,0.024909269,0.975948446,0.958706684,0.935648298,-0.062221562,33,1701,17312,0.098255545,33.09825555,0.848673219,0.052855138,-0.048762678,-0.027214112,0.945664444,0.922919744,0.860377793,1.010775086,0.983624076,-0.611459998,0.155254563,0.16202379,1.024644288,1.057457543
58,2,484398,494948,1,1.021779611,1.051282051,39,41,36,0.923076923,0.025641026,470183,457449,469027,0.970654297,0.012219291,0.004869962,0.944365997,0.02550795,-0.006750647,0.968267829,0.026765181,-0.090780587,-0.099844533,-0.023901833,-0.0262883,-0.001257231,0.013288659,0.975314854,0.972916928,0.948900332,-0.050190133,33,14057,17312,0.811980129,33.81198013,0.866973849,0.01830063,-0.056103074,0.007340395,0.93922167,0.916036846,0.898077164,1.039658964,1.037603974,-0.636967948,0.162005211,0.177940454,1.025309925,1.064711379
59,2,484398,494948,1,1.021779611,1.051282051,39,41,37,0.948717949,0.025641026,474693,466808,478774,0.979964822,0.009310526,-0.002908765,0.963686886,0.019320889,-0.006187061,0.988389713,0.020121883,0.517564997,0.341049641,-0.024702827,-0.016277937,-0.000800994,0.010010363,0.975006997,0.983389264,0.958811413,-0.040980764,35,2544,5919,0.429802331,35.42980233,0.90845647,0.041482621,-0.040261479,-0.015841595,0.957562225,0.93362987,0.932959046,1.087547916,0.892549417,-0.656288837,0.168192272,0.177376868,1.025633665,1.044318556
60,2,484398,494948,1,1.021779611,1.051282051,39,41,38,0.974358974,0.025641026,483220,472396,484186,0.997568115,0.017603293,0.008292768,0.975222854,0.011535968,-0.007784921,0.999562343,0.011172631,0.08924612,0.081933842,-0.024339489,-0.022345262,0.000363338,-0.006067325,0.975649854,0.977600265,0.953795555,-0.046684751,36,2213,4510,0.490687361,36.49068736,0.93565865,0.02720218,-0.038700324,-0.001561155,0.960281246,0.936898257,0.952533591,1.115220219,0.836437546,-0.667824805,0.175977192,0.178974727,1.024957874,1.041361584
61,2,484398,494948,1,1.021779611,1.051282051,39,41,39,1,0.025641026,484398,473575,485435,1,0.002431885,-0.015171409,0.977656803,0.002433949,-0.009102019,1.002140802,0.002578458,0.095814469,0.087436762,-0.024483999,-0.022343197,-0.000144509,2.06E-06,0.975568305,0.977656803,0.95377099,-0.046827196,36,3392,4510,0.75210643,36.75210643,0.942361703,0.006703053,-0.057638297,0.018937973,0.942361703,0.919338209,0.977656803,1.137706297,1.123946785,-0.670258754,0.185079212,0.180291826,1.025043552,1.061163666
62,2,484398,494948,1,1.021779611,1.051282051,39,41,40,1.025641026,0.025641026,484398,483062,494235,1,0,-0.002431885,0.997241937,0.019585135,0.017151186,1.020307681,0.018166879,7.363023952,0.880426027,-0.023065743,-0.002758063,0.001418255,0.019585135,0.977393345,0.997241937,0.974697633,-0.025823806,37,8369,8527,0.981470623,37.98147062,0.973883862,0.031522159,-0.051757164,-0.005881133,0.949536766,0.928070916,1.022812244,1.873772791,1.018529377,-0.689843889,0.167928026,0.154038621,1.023129536,1.053145109
63,2,484398,494948,1,1.021779611,1.051282051,39,41,41,1.051282051,0.025641026,484398,484398,494948,1,0,0,1,0.002758063,-0.016827072,1.021779611,0.00147193,1,1,-0.021779611,0,0.001286132,0.002758063,0.978684629,1,0.978684629,-0.021779611,38,1178,1178,1,39,1,0.026116138,-0.051282051,-0.000475112,0.951219512,0.930943916,1.051282051,1,1,-0.692601951,0.184755098,0.188016879,1.021779611,1.051282051
64,3,3027133,3102396,1,1.024862799,1,7,7,1,0.142857143,0.142857143,5717,5717,5717,0.001888586,0.001888586,0.001888586,0.001888586,0.001888586,0.001888586,0.001888586,0.001888586,1,1,0,0,0,0,1,1,1,0,1,0,773452,0,1,0.142857143,0.142857143,0,0,1,1,0.142857143,0.975695576,1,0.255506448,0.253617862,0.251729277,1,1
65,3,3027133,3102396,1,1.024862799,1,7,7,2,0.285714286,0.142857143,779169,253805,283419,0.257395034,0.255506448,0.253617862,0.083843359,0.081954774,0.080066188,0.093626213,0.091737628,-0.943631463,-16.74039306,-0.009782854,-0.173551674,-0.009782854,-0.173551674,0.895511592,0.325738062,0.291702211,-0.183334528,1,248088,773452,0.320754229,1.320754229,0.188679176,0.045822033,-0.09703511,0.09703511,0.660377115,0.591375361,0.093068018,0.983806537,1.135849154,0.173551674,0.173551674,0.173551674,1.116680128,1.514286274
66,3,3027133,3102396,1,1.024862799,1,7,7,3,0.428571429,0.142857143,1048579,647075,685780,0.346393436,0.088998402,-0.166508046,0.213758365,0.129915005,0.047960232,0.22654439,0.132918177,-0.903599964,-9.373440124,-0.012786026,-0.132635071,-0.003003172,0.040916603,0.943560617,0.617097043,0.582268466,-0.145421096,1,641358,773452,0.829215,1.829215,0.261316429,0.072637253,-0.167255,0.07021989,0.609738333,0.575325078,0.264470161,0.984872235,1.29269625,0.043636669,0.125591442,0.205657631,1.059815323,1.64004778
67,3,3027133,3102396,1,1.024862799,1,7,7,4,0.571428571,0.142857143,1790853,1183389,1209484,0.591600369,0.245206933,0.156208531,0.390927323,0.177168958,0.047253953,0.399547691,0.1730033,-0.957042722,-22.27894233,-0.008620368,-0.200673046,0.004165658,-0.068037975,0.978424684,0.66079628,0.646539391,-0.209293414,3,134810,742274,0.18161757,3.18161757,0.454516796,0.193200367,-0.116911776,-0.050343224,0.795404392,0.778243291,0.377597874,0.974025206,1.272794143,-0.133532289,0.07833749,0.206363909,1.022051075,1.257222124
68,3,3027133,3102396,1,1.024862799,1,7,7,5,0.714285714,0.142857143,1944325,1790091,1881315,0.642299166,0.050698797,-0.194508137,0.591348646,0.200421323,0.023252365,0.621484091,0.2219364,-0.408535083,-0.690717355,-0.030135445,-0.05095052,-0.021515077,0.149722526,0.951510513,0.920674784,0.876031736,-0.081085965,3,741512,742274,0.998973425,3.998973425,0.571281918,0.116765122,-0.143003796,0.026092021,0.799794685,0.761013051,0.657624846,1.013071205,1.500513288,-0.333953612,0.055085125,0.230365498,1.050960538,1.250320887
69,3,3027133,3102396,1,1.024862799,1,7,7,6,0.857142857,0.142857143,2530048,2506207,2583683,0.835790168,0.193491003,0.142792206,0.8279144,0.236565754,0.036144431,0.853508254,0.232024163,2.249695902,0.692278899,-0.025593854,-0.007875769,0.004541591,0.043074751,0.970013349,0.990576859,0.960872776,-0.033469623,5,561882,585723,0.959296459,5.959296459,0.851328066,0.280046148,-0.005814792,-0.137189005,0.993216077,0.963432853,0.849065879,1.004266328,1.040703541,-0.570519366,0.018940694,0.217473431,1.030913648,1.006830259
70,3,3027133,3102396,1,1.024862799,1,7,7,7,1,0.142857143,3027133,3027133,3102396,1,0.164209832,-0.029281171,1,0.1720856,-0.064480153,1.024862799,0.171354546,1,1,-0.024862799,0,0.000731055,0.007875769,0.975740363,1,0.975740363,-0.024862799,6,497085,497085,1,7,1,0.148671934,0,-0.005814792,1,0.975740363,1,1,1,-0.742604966,0.083420847,0.318098016,1.024862799,1
71,3,3027133,3102396,1,1.024862799,1,7,7,8,1.142857143,0.142857143,3027133,3027133,3102396,1,0,-0.164209832,1,0,-0.1720856,1.024862799,0,1,1,-0.024862799,0,0,0,0.975740363,1,0.975740363,-0.024862799,6,497085,497085,1,7,1,0,-0.142857143,0.142857143,0.875,0.853772818,1.142857143,1,0,-0.742604966,0.255506448,0.425703463,1.024862799,1.142857143
72,4,21369836,26077765,1,1.220307212,1.142857143,105,120,1,0.00952381,0.00952381,56574,56574,56574,0.002647376,0.002647376,0.002647376,0.002647376,0.002647376,0.002647376,0.002647376,0.002647376,1,1,0,0,0,0,1,1,1,0,1,0,238,0,1,0.00952381,0.00952381,0,0,1,1,0.00952381,0.81907327,0.87394958,0.765297871,0.089904621,0.064234045,1,1
73,4,21369836,26077765,1,1.220307212,1.142857143,105,120,2,0.019047619,0.00952381,56812,56812,56812,0.002658514,1.11E-05,-0.002636239,0.002658514,1.11E-05,-0.002636239,0.002658514,1.11E-05,1,1,0,0,0,0,1,1,1,0,2,0,238,0,2,0.019047619,0.00952381,0,0,1,1,0.019047619,0.819071615,0.872881356,0.765286734,0.09254086,0.06951766,1,1
74,4,21369836,26077765,1,1.220307212,1.142857143,105,120,3,0.028571429,0.00952381,57050,57050,57050,0.002669651,1.11E-05,0,0.002669651,1.11E-05,0,0.002669651,1.11E-05,1,1,0,0,0,0,1,1,1,0,3,0,238,0,3,0.028571429,0.00952381,0,0,1,1,0.028571429,0.81906996,0.871794872,0.765275597,0.09254086,0.066881421,1,1
75,4,21369836,26077765,1,1.220307212,1.142857143,105,120,4,0.038095238,0.00952381,57288,57288,57288,0.002680788,1.11E-05,0,0.002680788,1.11E-05,0,0.002680788,1.11E-05,1,1,0,0,0,0,1,1,1,0,4,0,238,0,4,0.038095238,0.00952381,0,0,1,1,0.038095238,0.819068305,0.870689655,0.76526446,0.09254086,0.066881421,1,1
76,4,21369836,26077765,1,1.220307212,1.142857143,105,120,5,0.047619048,0.00952381,57526,57526,57526,0.002691925,1.11E-05,0,0.002691925,1.11E-05,0,0.002691925,1.11E-05,1,1,0,0,0,0,1,1,1,0,5,0,238,0,5,0.047619048,0.00952381,0,0,1,1,0.047619048,0.81906665,0.869565217,0.765253322,0.09254086,0.066881421,1,1
77,4,21369836,26077765,1,1.220307212,1.142857143,105,120,6,0.057142857,0.00952381,57764,57764,57764,0.002703062,1.11E-05,0,0.002703062,1.11E-05,0,0.002703062,1.11E-05,1,1,0,0,0,0,1,1,1,0,6,0,238,0,6,0.057142857,0.00952381,0,0,1,1,0.057142857,0.819064995,0.868421053,0.765242185,0.09254086,0.066881421,1,1
78,4,21369836,26077765,1,1.220307212,1.142857143,105,120,7,0.066666667,0.00952381,58002,58002,58002,0.0027142,1.11E-05,0,0.0027142,1.11E-05,0,0.0027142,1.11E-05,1,1,0,0,0,0,1,1,1,0,7,0,238,0,7,0.066666667,0.00952381,0,0,1,1,0.066666667,0.81906334,0.867256637,0.765231048,0.09254086,0.066881421,1,1
79,4,21369836,26077765,1,1.220307212,1.142857143,105,120,8,0.076190476,0.00952381,58240,58240,58240,0.002725337,1.11E-05,0,0.002725337,1.11E-05,0,0.002725337,1.11E-05,1,1,0,0,0,0,1,1,1,0,8,0,238,0,8,0.076190476,0.00952381,0,0,1,1,0.076190476,0.819061685,0.866071429,0.765219911,0.09254086,0.066881421,1,1
80,4,21369836,26077765,1,1.220307212,1.142857143,105,120,9,0.085714286,0.00952381,58478,58478,58478,0.002736474,1.11E-05,0,0.002736474,1.11E-05,0,0.002736474,1.11E-05,1,1,0,0,0,0,1,1,1,0,9,0,238,0,9,0.085714286,0.00952381,0,0,1,1,0.085714286,0.81906003,0.864864865,0.765208774,0.09254086,0.066881421,1,1
81,4,21369836,26077765,1,1.220307212,1.142857143,105,120,10,0.095238095,0.00952381,58716,58716,58716,0.002747611,1.11E-05,0,0.002747611,1.11E-05,0,0.002747611,1.11E-05,1,1,0,0,0,0,1,1,1,0,10,0,238,0,10,0.095238095,0.00952381,0,0,1,1,0.095238095,0.819058375,0.863636364,0.765197637,0.09254086,0.066881421,1,1
82,4,21369836,26077765,1,1.220307212,1.142857143,105,120,11,0.104761905,0.00952381,58954,58954,58954,0.002758748,1.11E-05,0,0.002758748,1.11E-05,0,0.002758748,1.11E-05,1,1,0,0,0,0,1,1,1,0,11,0,238,0,11,0.104761905,0.00952381,0,0,1,1,0.104761905,0.81905672,0.862385321,0.765186499,0.09254086,0.066881421,1,1
83,4,21369836,26077765,1,1.220307212,1.142857143,105,120,12,0.114285714,0.00952381,59192,59192,59192,0.002769886,1.11E-05,0,0.002769886,1.11E-05,0,0.002769886,1.11E-05,1,1,0,0,0,0,1,1,1,0,12,0,238,0,12,0.114285714,0.00952381,0,0,1,1,0.114285714,0.819055065,0.861111111,0.765175362,0.09254086,0.066881421,1,1
84,4,21369836,26077765,1,1.220307212,1.142857143,105,120,13,0.123809524,0.00952381,59430,59430,59430,0.002781023,1.11E-05,0,0.002781023,1.11E-05,0,0.002781023,1.11E-05,1,1,0,0,0,0,1,1,1,0,13,0,238,0,13,0.123809524,0.00952381,0,0,1,1,0.123809524,0.81905341,0.859813084,0.765164225,0.09254086,0.066881421,1,1
85,4,21369836,26077765,1,1.220307212,1.142857143,105,120,14,0.133333333,0.00952381,59668,59668,59668,0.00279216,1.11E-05,0,0.00279216,1.11E-05,0,0.00279216,1.11E-05,1,1,0,0,0,0,1,1,1,0,14,0,238,0,14,0.133333333,0.00952381,0,0,1,1,0.133333333,0.819051755,0.858490566,0.765153088,0.09254086,0.066881421,1,1
86,4,21369836,26077765,1,1.220307212,1.142857143,105,120,15,0.142857143,0.00952381,59906,59906,59906,0.002803297,1.11E-05,0,0.002803297,1.11E-05,0,0.002803297,1.11E-05,1,1,0,0,0,0,1,1,1,0,15,0,5803,0,15,0.142857143,0.00952381,0,0,1,1,0.142857143,0.819050099,0.857142857,0.765141951,0.09254086,0.066881421,1,1
87,4,21369836,26077765,1,1.220307212,1.142857143,105,120,16,0.152380952,0.00952381,65709,65709,65709,0.003074848,0.000271551,0.000260414,0.003074848,0.000271551,0.000260414,0.003074848,0.000271551,1,1,0,0,0,0,1,1,1,0,16,0,38421,0,16,0.152380952,0.00952381,0,0,1,1,0.152380952,0.819009731,0.855769231,0.7648704,0.092280446,0.066621007,1,1
88,4,21369836,26077765,1,1.220307212,1.142857143,105,120,17,0.161904762,0.00952381,104130,104130,106926,0.004872756,0.001797908,0.001526357,0.004872756,0.001797908,0.001526357,0.005003595,0.001928747,1,1,-0.000130839,0,-0.000130839,0,0.973851075,1,0.973851075,-0.000130839,17,0,25563,0,17,0.161904762,0.00952381,0,0,1,0.973851075,0.161904762,0.81883015,0.854368932,0.763072492,0.090754089,0.065355064,1.026851052,1
89,4,21369836,26077765,1,1.220307212,1.142857143,105,120,18,0.171428571,0.00952381,129693,129693,136685,0.006068975,0.001196219,-0.000601689,0.006068975,0.001196219,-0.000601689,0.006396165,0.00139257,1,1,-0.00032719,0,-0.000196352,0,0.948845887,1,0.948845887,-0.00032719,18,0,2524,0,18,0.171428571,0.00952381,0,0,1,0.948845887,0.171428571,0.818784068,0.852941176,0.761876273,0.091355778,0.06748311,1.05391193,1
90,4,21369836,26077765,1,1.220307212,1.142857143,105,120,19,0.180952381,0.00952381,132217,132217,139209,0.006187085,0.00011811,-0.001078108,0.006187085,0.00011811,-0.001078108,0.006514276,0.00011811,1,1,-0.00032719,0,0,0,0.949773362,1,0.949773362,-0.00032719,19,0,12606,0,19,0.180952381,0.00952381,0,0,1,0.949773362,0.180952381,0.818766434,0.851485149,0.761758162,0.092433887,0.067959529,1.052882761,1
91,4,21369836,26077765,1,1.220307212,1.142857143,105,120,20,0.19047619,0.00952381,144823,144823,151816,0.006776982,0.000589897,0.000471786,0.006776982,0.000589897,0.000471786,0.007104219,0.000589944,1,1,-0.000327237,0,-4.68E-08,0,0.953937661,1,0.953937661,-0.000327237,20,0,12093,0,20,0.19047619,0.00952381,0,0,1,0.953937661,0.19047619,0.818678344,0.85,0.761168265,0.0919621,0.066409635,1.048286529,1
92,4,21369836,26077765,1,1.220307212,1.142857143,105,120,21,0.2,0.00952381,156916,156916,163908,0.007342873,0.000565891,-2.40E-05,0.007342873,0.000565891,-2.40E-05,0.007670064,0.000565844,1,1,-0.00032719,0,4.68E-08,0,0.957341924,1,0.957341924,-0.00032719,21,0,62862,0,21,0.2,0.00952381,0,0,1,0.957341924,0.2,0.818593697,0.848484848,0.760602374,0.091986106,0.066905427,1.044558872,1
93,4,21369836,26077765,1,1.220307212,1.142857143,105,120,22,0.20952381,0.00952381,219778,219838,226771,0.010284496,0.002941623,0.002375732,0.010287304,0.002944431,0.00237854,0.010611733,0.00294167,-116.55,1.008654262,-0.000324429,2.81E-06,2.76E-06,2.81E-06,0.969427308,1.000273003,0.969691964,-0.000321622,22,60,102425,0.000585794,22.00058579,0.209529389,0.009529389,5.58E-06,-5.58E-06,1.000026627,0.969453121,0.20958101,0.818150281,0.846932798,0.757657944,0.089607566,0.064502882,1.031536859,0.999973374
94,4,21369836,26077765,1,1.220307212,1.142857143,105,120,23,0.219047619,0.00952381,322203,223748,230620,0.015077467,0.004792971,0.001851348,0.010470272,0.000182968,-0.002761462,0.010791847,0.000180114,-0.930201615,-13.32697905,-0.000321575,-0.004607195,2.85E-06,-0.004610003,0.970202064,0.694431771,0.673739138,-0.00492877,22,3970,102425,0.038760068,22.03876007,0.209892953,0.000363565,-0.009154666,0.009160245,0.958206959,0.92965437,0.152113626,0.818120841,0.855270515,0.757474975,0.092369029,0.069642884,1.030713124,1.043615881
95,4,21369836,26077765,1,1.220307212,1.142857143,105,120,24,0.228571429,0.00952381,325124,226728,233540,0.015214155,0.000136688,-0.004656283,0.010609721,0.000139449,-4.35E-05,0.010928488,0.000136641,-0.930769543,-13.44450969,-0.000318767,-0.004604434,2.81E-06,2.76E-06,0.970831549,0.697358546,0.677017678,-0.004923201,22,6950,102425,0.067854528,22.06785453,0.210170043,0.00027709,-0.018401385,0.009246719,0.919493939,0.892673725,0.159396239,0.81809797,0.863876515,0.757335527,0.092412548,0.06692494,1.030044811,1.087554749
96,4,21369836,26077765,1,1.220307212,1.142857143,105,120,25,0.238095238,0.00952381,325401,227066,233818,0.015227117,1.30E-05,-0.000123726,0.010625538,1.58E-05,-0.000123632,0.010941497,1.30E-05,-0.931336757,-13.56383294,-0.000315959,-0.00460158,2.81E-06,2.85E-06,0.971122839,0.697803633,0.677653045,-0.004917539,22,7288,102425,0.071154503,22.0711545,0.210201471,3.14E-05,-0.027893767,0.009492381,0.88284618,0.857352089,0.166143722,0.818093691,0.872935216,0.75731971,0.09253618,0.067005053,1.029735848,1.132700149
97,4,21369836,26077765,1,1.220307212,1.142857143,105,120,26,0.247619048,0.00952381,325679,227404,234096,0.015240126,1.30E-05,4.68E-08,0.010641354,1.58E-05,0,0.010954506,1.30E-05,-0.931905368,-13.68544531,-0.000313152,-0.004598772,2.81E-06,2.81E-06,0.971413437,0.698245819,0.678285371,-0.004911924,22,7626,102425,0.074454479,22.07445448,0.2102329,3.14E-05,-0.037386148,0.009492381,0.84901748,0.824746988,0.172898965,0.818089413,0.882186654,0.757303893,0.09253618,0.066881421,1.029427803,1.177832051
98,4,21369836,26077765,1,1.220307212,1.142857143,105,120,27,0.257142857,0.00952381,325956,227741,234373,0.015253089,1.30E-05,-4.68E-08,0.010657124,1.58E-05,-4.68E-08,0.010967468,1.30E-05,-0.932474673,-13.80925814,-0.000310344,-0.004595964,2.81E-06,2.81E-06,0.971703225,0.698686326,0.678915756,-0.004906308,22,7963,102425,0.077744691,22.07774469,0.210264235,3.13E-05,-0.046878622,0.009492474,0.817694248,0.794556138,0.179662198,0.818085141,0.891637154,0.757288123,0.092536227,0.066881468,1.0291208,1.222951002
99,4,21369836,26077765,1,1.220307212,1.142857143,105,120,28,0.266666667,0.00952381,326234,228079,234651,0.015266098,1.30E-05,4.68E-08,0.010672941,1.58E-05,4.68E-08,0.010980477,1.30E-05,-0.933044674,-13.93533171,-0.000307536,-0.004593156,2.81E-06,2.81E-06,0.971992448,0.699127007,0.679546171,-0.004900693,22,8301,102425,0.081044667,22.08104467,0.210295663,3.14E-05,-0.056371003,0.009492381,0.788608738,0.766521738,0.186433869,0.818080863,0.901292993,0.757272307,0.09253618,0.066881374,1.028814577,1.268055947
